County,# Out,% Out,timestamp,EMC
Lee,3,0.02%,09-20-2025 05:08:29,Opelika Power Services
Lee,3,0.02%,09-20-2025 05:23:30,Opelika Power Services
Lee,3,0.02%,09-20-2025 05:38:29,Opelika Power Services
Lee,3,0.02%,09-20-2025 05:53:28,Opelika Power Services
Lee,3,0.02%,09-20-2025 06:08:29,Opelika Power Services
Lee,3,0.02%,09-20-2025 06:23:29,Opelika Power Services
Lee,3,0.02%,09-20-2025 06:38:24,Opelika Power Services
Lee,3,0.02%,09-20-2025 06:53:30,Opelika Power Services
Lee,3,0.02%,09-20-2025 07:08:30,Opelika Power Services
Lee,3,0.02%,09-20-2025 07:23:30,Opelika Power Services
Lee,3,0.02%,09-20-2025 07:38:30,Opelika Power Services
Lee,3,0.02%,09-20-2025 07:53:29,Opelika Power Services
Lee,3,0.02%,09-20-2025 08:08:29,Opelika Power Services
Lee,3,0.02%,09-20-2025 08:23:30,Opelika Power Services
Lee,3,0.02%,09-20-2025 08:38:29,Opelika Power Services
Lee,3,0.02%,09-20-2025 08:53:30,Opelika Power Services
Lee,3,0.02%,09-20-2025 09:08:30,Opelika Power Services
Lee,3,0.02%,09-20-2025 09:23:29,Opelika Power Services
Lee,3,0.02%,09-20-2025 09:38:30,Opelika Power Services
Lee,3,0.02%,09-20-2025 09:53:30,Opelika Power Services
Lee,3,0.02%,09-20-2025 10:08:30,Opelika Power Services
Lee,3,0.02%,09-20-2025 10:23:30,Opelika Power Services
Lee,3,0.02%,09-20-2025 10:38:29,Opelika Power Services
Lee,3,0.02%,09-20-2025 10:53:29,Opelika Power Services
Lee,3,0.02%,09-20-2025 11:08:28,Opelika Power Services
Lee,3,0.02%,09-20-2025 11:23:30,Opelika Power Services
Lee,3,0.02%,09-20-2025 11:38:31,Opelika Power Services
Lee,3,0.02%,09-20-2025 11:53:30,Opelika Power Services
Lee,3,0.02%,09-20-2025 12:08:29,Opelika Power Services
Lee,3,0.02%,09-20-2025 12:23:30,Opelika Power Services
Lee,3,0.02%,09-20-2025 12:38:29,Opelika Power Services
Lee,9,0.06%,09-20-2025 12:53:29,Opelika Power Services
Lee,9,0.06%,09-20-2025 13:08:30,Opelika Power Services
Lee,9,0.06%,09-20-2025 13:23:30,Opelika Power Services
Lee,10,0.06%,09-20-2025 13:38:31,Opelika Power Services
Lee,10,0.06%,09-20-2025 13:53:33,Opelika Power Services
Lee,11,0.07%,09-20-2025 14:08:30,Opelika Power Services
Lee,11,0.07%,09-20-2025 14:23:29,Opelika Power Services
Lee,11,0.07%,09-20-2025 14:38:30,Opelika Power Services
Lee,5,0.03%,09-20-2025 14:53:30,Opelika Power Services
Lee,4,0.03%,09-20-2025 15:08:29,Opelika Power Services
Lee,4,0.03%,09-20-2025 15:23:30,Opelika Power Services
Lee,4,0.03%,09-20-2025 15:38:30,Opelika Power Services
Lee,4,0.03%,09-20-2025 15:53:30,Opelika Power Services
Lee,4,0.03%,09-20-2025 16:08:30,Opelika Power Services
Lee,4,0.03%,09-20-2025 16:23:30,Opelika Power Services
Lee,4,0.03%,09-20-2025 16:38:29,Opelika Power Services
Lee,4,0.03%,09-20-2025 16:53:29,Opelika Power Services
Lee,4,0.03%,09-20-2025 17:08:30,Opelika Power Services
Lee,4,0.03%,09-20-2025 17:23:30,Opelika Power Services
Lee,4,0.03%,09-20-2025 17:38:30,Opelika Power Services
Lee,4,0.03%,09-20-2025 17:53:28,Opelika Power Services
Lee,4,0.03%,09-20-2025 18:08:29,Opelika Power Services
Lee,4,0.03%,09-20-2025 18:23:31,Opelika Power Services
Lee,4,0.03%,09-20-2025 18:38:30,Opelika Power Services
Lee,4,0.03%,09-20-2025 18:53:30,Opelika Power Services
Lee,4,0.03%,09-20-2025 19:08:30,Opelika Power Services
Lee,4,0.03%,09-20-2025 19:23:28,Opelika Power Services
Lee,4,0.03%,09-20-2025 19:38:31,Opelika Power Services
Lee,4,0.03%,09-20-2025 19:53:29,Opelika Power Services
Lee,4,0.03%,09-20-2025 20:08:30,Opelika Power Services
Lee,4,0.03%,09-20-2025 20:23:28,Opelika Power Services
Lee,4,0.03%,09-20-2025 20:38:28,Opelika Power Services
Lee,4,0.03%,09-20-2025 20:53:30,Opelika Power Services
Lee,4,0.03%,09-20-2025 21:08:29,Opelika Power Services
Lee,4,0.03%,09-20-2025 21:23:30,Opelika Power Services
Lee,4,0.03%,09-20-2025 21:38:29,Opelika Power Services
Lee,4,0.03%,09-20-2025 21:53:29,Opelika Power Services
Lee,4,0.03%,09-20-2025 22:08:31,Opelika Power Services
Lee,4,0.03%,09-20-2025 22:23:30,Opelika Power Services
Lee,4,0.03%,09-20-2025 22:38:29,Opelika Power Services
Lee,4,0.03%,09-20-2025 22:53:30,Opelika Power Services
Lee,4,0.03%,09-20-2025 23:08:30,Opelika Power Services
Lee,4,0.03%,09-20-2025 23:23:29,Opelika Power Services
Lee,4,0.03%,09-20-2025 23:38:33,Opelika Power Services
Lee,4,0.03%,09-20-2025 23:53:29,Opelika Power Services
Lee,4,0.03%,09-21-2025 00:08:30,Opelika Power Services
Lee,4,0.03%,09-21-2025 00:23:30,Opelika Power Services
Lee,4,0.03%,09-21-2025 00:38:30,Opelika Power Services
Lee,4,0.03%,09-21-2025 00:53:30,Opelika Power Services
Lee,4,0.03%,09-21-2025 01:08:30,Opelika Power Services
Lee,4,0.03%,09-21-2025 01:23:30,Opelika Power Services
Lee,4,0.03%,09-21-2025 01:38:30,Opelika Power Services
Lee,4,0.03%,09-21-2025 01:53:29,Opelika Power Services
Lee,4,0.03%,09-21-2025 02:08:30,Opelika Power Services
Lee,4,0.03%,09-21-2025 02:23:31,Opelika Power Services
Lee,4,0.03%,09-21-2025 02:38:31,Opelika Power Services
Lee,4,0.03%,09-21-2025 02:53:30,Opelika Power Services
Lee,4,0.03%,09-21-2025 03:08:31,Opelika Power Services
Lee,4,0.03%,09-21-2025 03:23:31,Opelika Power Services
Lee,4,0.03%,09-21-2025 03:38:31,Opelika Power Services
Lee,4,0.03%,09-21-2025 03:53:31,Opelika Power Services
Lee,4,0.03%,09-21-2025 04:08:30,Opelika Power Services
Lee,4,0.03%,09-21-2025 04:23:29,Opelika Power Services
Lee,4,0.03%,09-21-2025 04:38:32,Opelika Power Services
Lee,4,0.03%,09-21-2025 04:53:30,Opelika Power Services
Lee,4,0.03%,09-21-2025 05:08:30,Opelika Power Services
Lee,4,0.03%,09-21-2025 05:23:31,Opelika Power Services
Lee,4,0.03%,09-21-2025 05:38:30,Opelika Power Services
Lee,4,0.03%,09-21-2025 05:53:29,Opelika Power Services
Lee,4,0.03%,09-21-2025 06:08:30,Opelika Power Services
Lee,4,0.03%,09-21-2025 06:23:43,Opelika Power Services
Lee,4,0.03%,09-21-2025 06:38:31,Opelika Power Services
Lee,4,0.03%,09-21-2025 06:53:30,Opelika Power Services
Lee,4,0.03%,09-21-2025 07:08:30,Opelika Power Services
Lee,4,0.03%,09-21-2025 07:23:30,Opelika Power Services
Lee,4,0.03%,09-21-2025 07:38:28,Opelika Power Services
Lee,4,0.03%,09-21-2025 07:53:30,Opelika Power Services
Lee,4,0.03%,09-21-2025 08:08:30,Opelika Power Services
Lee,4,0.03%,09-21-2025 08:23:29,Opelika Power Services
Lee,4,0.03%,09-21-2025 08:38:29,Opelika Power Services
Lee,4,0.03%,09-21-2025 08:53:30,Opelika Power Services
Lee,4,0.03%,09-21-2025 09:08:30,Opelika Power Services
Lee,4,0.03%,09-21-2025 09:23:30,Opelika Power Services
Lee,4,0.03%,09-21-2025 09:38:30,Opelika Power Services
Lee,4,0.03%,09-21-2025 09:53:29,Opelika Power Services
Lee,4,0.03%,09-21-2025 10:08:31,Opelika Power Services
Lee,4,0.03%,09-21-2025 10:23:31,Opelika Power Services
Lee,4,0.03%,09-21-2025 10:38:29,Opelika Power Services
Lee,4,0.03%,09-21-2025 10:53:27,Opelika Power Services
Lee,4,0.03%,09-21-2025 11:08:29,Opelika Power Services
Lee,4,0.03%,09-21-2025 11:23:28,Opelika Power Services
Lee,5,0.03%,09-21-2025 11:38:30,Opelika Power Services
Lee,5,0.03%,09-21-2025 11:53:29,Opelika Power Services
Lee,5,0.03%,09-21-2025 12:08:30,Opelika Power Services
Lee,5,0.03%,09-21-2025 12:23:30,Opelika Power Services
Lee,5,0.03%,09-21-2025 12:38:30,Opelika Power Services
Lee,5,0.03%,09-21-2025 12:53:32,Opelika Power Services
Lee,5,0.03%,09-21-2025 13:08:29,Opelika Power Services
Lee,5,0.03%,09-21-2025 13:23:30,Opelika Power Services
Lee,5,0.03%,09-21-2025 13:38:30,Opelika Power Services
Lee,7,0.04%,09-21-2025 13:53:31,Opelika Power Services
Lee,7,0.04%,09-21-2025 14:08:30,Opelika Power Services
Lee,7,0.04%,09-21-2025 14:23:31,Opelika Power Services
Lee,7,0.04%,09-21-2025 14:38:30,Opelika Power Services
Lee,7,0.04%,09-21-2025 14:53:31,Opelika Power Services
Lee,7,0.04%,09-21-2025 15:08:29,Opelika Power Services
Lee,7,0.04%,09-21-2025 15:23:31,Opelika Power Services
Lee,7,0.04%,09-21-2025 15:38:30,Opelika Power Services
Lee,7,0.04%,09-21-2025 15:53:29,Opelika Power Services
Lee,7,0.04%,09-21-2025 16:08:30,Opelika Power Services
Lee,5,0.03%,09-21-2025 16:23:30,Opelika Power Services
Lee,5,0.03%,09-21-2025 16:38:28,Opelika Power Services
Lee,5,0.03%,09-21-2025 16:53:32,Opelika Power Services
Lee,5,0.03%,09-21-2025 17:08:30,Opelika Power Services
Lee,5,0.03%,09-21-2025 17:23:30,Opelika Power Services
Lee,5,0.03%,09-21-2025 17:38:30,Opelika Power Services
Lee,5,0.03%,09-21-2025 17:53:30,Opelika Power Services
Lee,5,0.03%,09-21-2025 18:08:31,Opelika Power Services
Lee,5,0.03%,09-21-2025 18:23:32,Opelika Power Services
Lee,5,0.03%,09-21-2025 18:38:29,Opelika Power Services
Lee,5,0.03%,09-21-2025 18:53:29,Opelika Power Services
Lee,5,0.03%,09-21-2025 19:08:28,Opelika Power Services
Lee,5,0.03%,09-21-2025 19:23:29,Opelika Power Services
Lee,5,0.03%,09-21-2025 19:38:31,Opelika Power Services
Lee,5,0.03%,09-21-2025 19:53:30,Opelika Power Services
Lee,5,0.03%,09-21-2025 20:08:28,Opelika Power Services
Lee,5,0.03%,09-21-2025 20:23:30,Opelika Power Services
Lee,5,0.03%,09-21-2025 20:38:29,Opelika Power Services
Lee,5,0.03%,09-21-2025 20:53:29,Opelika Power Services
Lee,5,0.03%,09-21-2025 21:08:29,Opelika Power Services
Lee,5,0.03%,09-21-2025 21:23:29,Opelika Power Services
Lee,5,0.03%,09-21-2025 21:38:30,Opelika Power Services
Lee,5,0.03%,09-21-2025 21:53:30,Opelika Power Services
Lee,5,0.03%,09-21-2025 22:08:29,Opelika Power Services
Lee,5,0.03%,09-21-2025 22:23:30,Opelika Power Services
Lee,5,0.03%,09-21-2025 22:38:30,Opelika Power Services
Lee,5,0.03%,09-21-2025 22:53:30,Opelika Power Services
Lee,5,0.03%,09-21-2025 23:08:29,Opelika Power Services
Lee,5,0.03%,09-21-2025 23:23:30,Opelika Power Services
Lee,5,0.03%,09-21-2025 23:38:30,Opelika Power Services
Lee,5,0.03%,09-21-2025 23:53:29,Opelika Power Services
Lee,5,0.03%,09-22-2025 00:08:30,Opelika Power Services
Lee,5,0.03%,09-22-2025 00:23:30,Opelika Power Services
Lee,5,0.03%,09-22-2025 00:38:28,Opelika Power Services
Lee,5,0.03%,09-22-2025 00:53:28,Opelika Power Services
Lee,5,0.03%,09-22-2025 01:08:30,Opelika Power Services
Lee,5,0.03%,09-22-2025 01:23:30,Opelika Power Services
Lee,5,0.03%,09-22-2025 01:38:29,Opelika Power Services
Lee,5,0.03%,09-22-2025 01:53:30,Opelika Power Services
Lee,5,0.03%,09-22-2025 02:08:29,Opelika Power Services
Lee,5,0.03%,09-22-2025 02:23:30,Opelika Power Services
Lee,5,0.03%,09-22-2025 02:38:29,Opelika Power Services
Lee,5,0.03%,09-22-2025 02:53:30,Opelika Power Services
Lee,5,0.03%,09-22-2025 03:08:30,Opelika Power Services
Lee,5,0.03%,09-22-2025 03:23:31,Opelika Power Services
Lee,5,0.03%,09-22-2025 03:38:29,Opelika Power Services
Lee,5,0.03%,09-22-2025 03:53:30,Opelika Power Services
Lee,5,0.03%,09-22-2025 04:08:29,Opelika Power Services
Lee,5,0.03%,09-22-2025 04:23:28,Opelika Power Services
Lee,5,0.03%,09-22-2025 04:38:30,Opelika Power Services
Lee,5,0.03%,09-22-2025 04:53:28,Opelika Power Services
Lee,5,0.03%,09-22-2025 05:08:30,Opelika Power Services
Lee,5,0.03%,09-22-2025 05:23:30,Opelika Power Services
Lee,5,0.03%,09-22-2025 05:38:28,Opelika Power Services
Lee,5,0.03%,09-22-2025 05:53:30,Opelika Power Services
Lee,5,0.03%,09-22-2025 06:08:29,Opelika Power Services
Lee,5,0.03%,09-22-2025 06:23:29,Opelika Power Services
Lee,5,0.03%,09-22-2025 06:38:30,Opelika Power Services
Lee,5,0.03%,09-22-2025 06:53:30,Opelika Power Services
Lee,5,0.03%,09-22-2025 07:08:30,Opelika Power Services
Lee,5,0.03%,09-22-2025 07:23:30,Opelika Power Services
Lee,5,0.03%,09-22-2025 07:38:31,Opelika Power Services
Lee,5,0.03%,09-22-2025 07:53:30,Opelika Power Services
Lee,5,0.03%,09-22-2025 08:08:30,Opelika Power Services
Lee,5,0.03%,09-22-2025 08:23:30,Opelika Power Services
Lee,5,0.03%,09-22-2025 08:38:29,Opelika Power Services
Lee,5,0.03%,09-22-2025 08:53:29,Opelika Power Services
Lee,5,0.03%,09-22-2025 09:08:29,Opelika Power Services
Lee,5,0.03%,09-22-2025 09:23:30,Opelika Power Services
Lee,5,0.03%,09-22-2025 09:38:29,Opelika Power Services
Lee,5,0.03%,09-22-2025 09:53:30,Opelika Power Services
Lee,5,0.03%,09-22-2025 10:08:29,Opelika Power Services
Lee,5,0.03%,09-22-2025 10:23:28,Opelika Power Services
Lee,5,0.03%,09-22-2025 10:38:30,Opelika Power Services
Lee,5,0.03%,09-22-2025 10:53:29,Opelika Power Services
Lee,5,0.03%,09-22-2025 11:08:31,Opelika Power Services
Lee,5,0.03%,09-22-2025 11:23:30,Opelika Power Services
Lee,5,0.03%,09-22-2025 11:38:30,Opelika Power Services
Lee,5,0.03%,09-22-2025 11:53:30,Opelika Power Services
Lee,5,0.03%,09-22-2025 12:08:30,Opelika Power Services
Lee,5,0.03%,09-22-2025 12:23:30,Opelika Power Services
Lee,4,0.03%,09-22-2025 12:38:30,Opelika Power Services
Lee,4,0.03%,09-22-2025 12:53:30,Opelika Power Services
Lee,4,0.03%,09-22-2025 13:08:30,Opelika Power Services
Lee,4,0.03%,09-22-2025 13:23:30,Opelika Power Services
Lee,4,0.03%,09-22-2025 13:38:29,Opelika Power Services
Lee,5,0.03%,09-22-2025 13:53:29,Opelika Power Services
Lee,5,0.03%,09-22-2025 14:08:31,Opelika Power Services
Lee,4,0.03%,09-22-2025 14:23:32,Opelika Power Services
Lee,4,0.03%,09-22-2025 14:38:29,Opelika Power Services
Lee,4,0.03%,09-22-2025 14:53:31,Opelika Power Services
Lee,4,0.03%,09-22-2025 15:08:30,Opelika Power Services
Lee,4,0.03%,09-22-2025 15:23:31,Opelika Power Services
Lee,4,0.03%,09-22-2025 15:38:30,Opelika Power Services
Lee,4,0.03%,09-22-2025 15:53:29,Opelika Power Services
Lee,4,0.03%,09-22-2025 16:08:30,Opelika Power Services
Lee,4,0.03%,09-22-2025 16:23:29,Opelika Power Services
Lee,4,0.03%,09-22-2025 16:38:30,Opelika Power Services
Lee,4,0.03%,09-22-2025 16:53:30,Opelika Power Services
Lee,4,0.03%,09-22-2025 17:08:29,Opelika Power Services
Lee,4,0.03%,09-22-2025 17:23:30,Opelika Power Services
Lee,4,0.03%,09-22-2025 17:38:30,Opelika Power Services
Lee,4,0.03%,09-22-2025 17:53:30,Opelika Power Services
Lee,4,0.03%,09-22-2025 18:08:30,Opelika Power Services
Lee,4,0.03%,09-22-2025 18:23:31,Opelika Power Services
Lee,4,0.03%,09-22-2025 18:38:29,Opelika Power Services
Lee,4,0.03%,09-22-2025 18:53:31,Opelika Power Services
Lee,4,0.03%,09-22-2025 19:08:30,Opelika Power Services
Lee,5,0.03%,09-22-2025 19:23:30,Opelika Power Services
Lee,4,0.03%,09-22-2025 19:38:30,Opelika Power Services
Lee,3,0.02%,09-22-2025 19:53:30,Opelika Power Services
Lee,3,0.02%,09-22-2025 20:08:30,Opelika Power Services
Lee,3,0.02%,09-22-2025 20:23:30,Opelika Power Services
Lee,3,0.02%,09-22-2025 20:38:29,Opelika Power Services
Lee,3,0.02%,09-22-2025 20:53:30,Opelika Power Services
Lee,3,0.02%,09-22-2025 21:08:31,Opelika Power Services
Lee,3,0.02%,09-22-2025 21:23:30,Opelika Power Services
Lee,3,0.02%,09-22-2025 21:38:28,Opelika Power Services
Lee,3,0.02%,09-22-2025 21:53:29,Opelika Power Services
Lee,3,0.02%,09-22-2025 22:08:28,Opelika Power Services
Lee,3,0.02%,09-22-2025 22:23:30,Opelika Power Services
Lee,3,0.02%,09-22-2025 22:38:30,Opelika Power Services
Lee,3,0.02%,09-22-2025 22:53:31,Opelika Power Services
Lee,3,0.02%,09-22-2025 23:08:29,Opelika Power Services
Lee,3,0.02%,09-22-2025 23:23:28,Opelika Power Services
Lee,3,0.02%,09-22-2025 23:38:31,Opelika Power Services
Lee,3,0.02%,09-22-2025 23:53:30,Opelika Power Services
Lee,3,0.02%,09-23-2025 00:08:30,Opelika Power Services
Lee,3,0.02%,09-23-2025 00:23:30,Opelika Power Services
Lee,3,0.02%,09-23-2025 00:38:30,Opelika Power Services
Lee,3,0.02%,09-23-2025 00:53:30,Opelika Power Services
Lee,3,0.02%,09-23-2025 01:08:29,Opelika Power Services
Lee,3,0.02%,09-23-2025 01:23:30,Opelika Power Services
Lee,3,0.02%,09-23-2025 01:38:30,Opelika Power Services
Lee,3,0.02%,09-23-2025 01:53:30,Opelika Power Services
Lee,3,0.02%,09-23-2025 02:08:34,Opelika Power Services
Lee,3,0.02%,09-23-2025 02:23:30,Opelika Power Services
Lee,3,0.02%,09-23-2025 02:38:29,Opelika Power Services
Lee,3,0.02%,09-23-2025 02:53:29,Opelika Power Services
Lee,3,0.02%,09-23-2025 03:08:29,Opelika Power Services
Lee,3,0.02%,09-23-2025 03:23:29,Opelika Power Services
Lee,3,0.02%,09-23-2025 03:38:29,Opelika Power Services
Lee,3,0.02%,09-23-2025 03:53:30,Opelika Power Services
Lee,3,0.02%,09-23-2025 04:08:29,Opelika Power Services
Lee,3,0.02%,09-23-2025 04:23:31,Opelika Power Services
Lee,3,0.02%,09-23-2025 04:38:29,Opelika Power Services
Lee,3,0.02%,09-23-2025 04:53:29,Opelika Power Services
Lee,3,0.02%,09-23-2025 05:08:29,Opelika Power Services
Lee,3,0.02%,09-23-2025 05:23:29,Opelika Power Services
Lee,3,0.02%,09-23-2025 05:38:31,Opelika Power Services
Lee,3,0.02%,09-23-2025 05:53:29,Opelika Power Services
Lee,3,0.02%,09-23-2025 06:08:31,Opelika Power Services
Lee,3,0.02%,09-23-2025 06:23:29,Opelika Power Services
Lee,3,0.02%,09-23-2025 06:38:29,Opelika Power Services
Lee,3,0.02%,09-23-2025 06:53:29,Opelika Power Services
Lee,3,0.02%,09-23-2025 07:08:30,Opelika Power Services
Lee,3,0.02%,09-23-2025 07:23:32,Opelika Power Services
Lee,3,0.02%,09-23-2025 07:38:29,Opelika Power Services
Lee,3,0.02%,09-23-2025 07:53:30,Opelika Power Services
Lee,3,0.02%,09-23-2025 08:08:29,Opelika Power Services
Lee,3,0.02%,09-23-2025 08:23:30,Opelika Power Services
Lee,3,0.02%,09-23-2025 08:38:30,Opelika Power Services
Lee,3,0.02%,09-23-2025 08:53:30,Opelika Power Services
Lee,3,0.02%,09-23-2025 09:08:30,Opelika Power Services
Lee,3,0.02%,09-23-2025 09:23:31,Opelika Power Services
Lee,3,0.02%,09-23-2025 09:38:29,Opelika Power Services
Lee,3,0.02%,09-23-2025 09:53:28,Opelika Power Services
Lee,3,0.02%,09-23-2025 10:08:30,Opelika Power Services
Lee,3,0.02%,09-23-2025 10:23:30,Opelika Power Services
Lee,3,0.02%,09-23-2025 10:38:31,Opelika Power Services
Lee,3,0.02%,09-23-2025 10:53:30,Opelika Power Services
Lee,3,0.02%,09-23-2025 11:08:31,Opelika Power Services
Lee,3,0.02%,09-23-2025 11:23:31,Opelika Power Services
Lee,3,0.02%,09-23-2025 11:38:30,Opelika Power Services
Lee,3,0.02%,09-23-2025 11:53:29,Opelika Power Services
Lee,3,0.02%,09-23-2025 12:08:29,Opelika Power Services
Lee,3,0.02%,09-23-2025 12:23:32,Opelika Power Services
Lee,3,0.02%,09-23-2025 12:38:30,Opelika Power Services
Lee,4,0.03%,09-23-2025 12:53:31,Opelika Power Services
Lee,4,0.03%,09-23-2025 13:08:30,Opelika Power Services
Lee,4,0.03%,09-23-2025 13:23:30,Opelika Power Services
Lee,4,0.03%,09-23-2025 13:38:30,Opelika Power Services
Lee,4,0.03%,09-23-2025 13:53:31,Opelika Power Services
Lee,4,0.03%,09-23-2025 14:08:22,Opelika Power Services
Lee,3,0.02%,09-23-2025 14:23:30,Opelika Power Services
Lee,3,0.02%,09-23-2025 14:38:30,Opelika Power Services
Lee,3,0.02%,09-23-2025 14:53:30,Opelika Power Services
Lee,3,0.02%,09-23-2025 15:08:28,Opelika Power Services
Lee,3,0.02%,09-23-2025 15:23:30,Opelika Power Services
Lee,3,0.02%,09-23-2025 15:38:30,Opelika Power Services
Lee,3,0.02%,09-23-2025 15:53:30,Opelika Power Services
Lee,4,0.03%,09-23-2025 16:08:30,Opelika Power Services
Lee,3,0.02%,09-23-2025 16:23:31,Opelika Power Services
Lee,3,0.02%,09-23-2025 16:38:30,Opelika Power Services
Lee,3,0.02%,09-23-2025 16:53:30,Opelika Power Services
Lee,3,0.02%,09-23-2025 17:08:30,Opelika Power Services
Lee,3,0.02%,09-23-2025 17:23:30,Opelika Power Services
Lee,3,0.02%,09-23-2025 17:38:30,Opelika Power Services
Lee,3,0.02%,09-23-2025 17:53:30,Opelika Power Services
Lee,3,0.02%,09-23-2025 18:08:32,Opelika Power Services
Lee,3,0.02%,09-23-2025 18:23:30,Opelika Power Services
Lee,3,0.02%,09-23-2025 18:38:30,Opelika Power Services
Lee,3,0.02%,09-23-2025 18:53:28,Opelika Power Services
Lee,3,0.02%,09-23-2025 19:08:30,Opelika Power Services
Lee,3,0.02%,09-23-2025 19:23:28,Opelika Power Services
Lee,3,0.02%,09-23-2025 19:38:30,Opelika Power Services
Lee,3,0.02%,09-23-2025 19:53:29,Opelika Power Services
Lee,3,0.02%,09-23-2025 20:08:30,Opelika Power Services
Lee,3,0.02%,09-23-2025 20:23:29,Opelika Power Services
Lee,3,0.02%,09-23-2025 20:38:29,Opelika Power Services
Lee,3,0.02%,09-23-2025 20:53:29,Opelika Power Services
Lee,4,0.03%,09-23-2025 21:08:33,Opelika Power Services
Lee,4,0.03%,09-23-2025 21:23:29,Opelika Power Services
Lee,3,0.02%,09-23-2025 21:38:29,Opelika Power Services
Lee,3,0.02%,09-23-2025 21:53:30,Opelika Power Services
Lee,3,0.02%,09-23-2025 22:08:30,Opelika Power Services
Lee,3,0.02%,09-23-2025 22:23:30,Opelika Power Services
Lee,3,0.02%,09-23-2025 22:38:29,Opelika Power Services
Lee,4,0.03%,09-23-2025 22:53:29,Opelika Power Services
Lee,4,0.03%,09-23-2025 23:08:30,Opelika Power Services
Lee,4,0.03%,09-23-2025 23:23:29,Opelika Power Services
Lee,4,0.03%,09-23-2025 23:38:29,Opelika Power Services
Lee,4,0.03%,09-23-2025 23:53:29,Opelika Power Services
Lee,4,0.03%,09-24-2025 00:08:31,Opelika Power Services
Lee,4,0.03%,09-24-2025 00:23:32,Opelika Power Services
Lee,4,0.03%,09-24-2025 00:38:29,Opelika Power Services
Lee,4,0.03%,09-24-2025 00:53:30,Opelika Power Services
Lee,4,0.03%,09-24-2025 01:08:29,Opelika Power Services
Lee,6,0.04%,09-24-2025 01:23:29,Opelika Power Services
Lee,6,0.04%,09-24-2025 01:38:29,Opelika Power Services
Lee,6,0.04%,09-24-2025 01:53:30,Opelika Power Services
Lee,6,0.04%,09-24-2025 02:08:30,Opelika Power Services
Lee,6,0.04%,09-24-2025 02:23:30,Opelika Power Services
Lee,6,0.04%,09-24-2025 02:38:30,Opelika Power Services
Lee,6,0.04%,09-24-2025 02:53:29,Opelika Power Services
Lee,6,0.04%,09-24-2025 03:08:30,Opelika Power Services
Lee,6,0.04%,09-24-2025 03:23:30,Opelika Power Services
Lee,6,0.04%,09-24-2025 03:38:29,Opelika Power Services
Lee,6,0.04%,09-24-2025 03:53:30,Opelika Power Services
Lee,6,0.04%,09-24-2025 04:08:29,Opelika Power Services
Lee,6,0.04%,09-24-2025 04:23:29,Opelika Power Services
Lee,6,0.04%,09-24-2025 04:38:29,Opelika Power Services
Lee,6,0.04%,09-24-2025 04:53:29,Opelika Power Services
Lee,6,0.04%,09-24-2025 05:08:31,Opelika Power Services
Lee,6,0.04%,09-24-2025 05:23:31,Opelika Power Services
Lee,6,0.04%,09-24-2025 05:38:30,Opelika Power Services
Lee,6,0.04%,09-24-2025 05:53:30,Opelika Power Services
Lee,6,0.04%,09-24-2025 06:08:32,Opelika Power Services
Lee,6,0.04%,09-24-2025 06:23:29,Opelika Power Services
Lee,6,0.04%,09-24-2025 06:38:29,Opelika Power Services
Lee,6,0.04%,09-24-2025 06:53:30,Opelika Power Services
Lee,6,0.04%,09-24-2025 07:08:30,Opelika Power Services
Lee,6,0.04%,09-24-2025 07:23:29,Opelika Power Services
Lee,6,0.04%,09-24-2025 07:38:29,Opelika Power Services
